ResponseID,ExtendedSessionID,UserID,ScenarioOrder,Intervention,PedPed,Barrier,CrossingSignal,AttributeLevel,ScenarioTypeStrict,ScenarioType,DefaultChoice,NonDefaultChoice,DefaultChoiceIsOmission,NumberOfCharacters,DiffNumberOFCharacters,Saved,Template,DescriptionShown,LeftHand,UserCountry3,Man,Woman,Pregnant,Stroller,OldMan,OldWoman,Boy,Girl,Homeless,LargeWoman,LargeMan,Criminal,MaleExecutive,FemaleExecutive,FemaleAthlete,MaleAthlete,FemaleDoctor,MaleDoctor,Dog,Cat
222XhgAq5S3Xd3cek,1624429376_1159920156422500.0,1159920156422500,2,0,0,0,1,Pets,Species,Species,Hoomans,Pets,0,5,0,1,Desktop,1,0,BRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
222Xwx6bdJRAFdD4Y,2054634367_3283900399.0,3283900399,2,0,0,0,2,Fat,Fitness,Fitness,Fit,Fat,0,5,0,1,Desktop,0,1,FIN,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
222Y95MyLSTGyfsb3,195917119_7639061770244326.0,7639061770244330,10,0,0,0,1,Fit,Fitness,Fitness,Fit,Fat,1,5,0,0,Desktop,0,1,USA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
222YJihJCKFB2CKAY,1682630791_3762491707529776.0,3762491707529780,13,0,1,0,1,Fat,Fitness,Fitness,Fit,Fat,0,2,0,1,Desktop,0,1,USA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222YP87KA2EwZpYub,714578746_312767680,312767680,11,0,0,1,0,Fit,Fitness,Fitness,Fit,Fat,1,4,0,1,Mobile,0,0,DEU,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
222YQR9GNpv5dGNbo,-189809524_4315777279753023.0,4315777279753020,9,0,0,0,2,Rand,Random,Random,,,,3,2,1,Desktop,0,0,POL,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
222YbZhqayZ6Y7rLG,763750221_2923873840055911.0,2923873840055910,4,0,1,0,0,Fit,Fitness,Fitness,Fit,Fat,1,3,0,0,Mobile,0,0,BEL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
222Yy9nyhqj5WEEFS,967337313_3212414775.0,3212414775,5,0,1,0,2,Female,Gender,Gender,Male,Female,0,3,0,1,Desktop,0,1,CHL,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
222ZZQt4Bp6rRE3QZ,754941537_7924022415156118.0,7924022415156120,13,0,0,0,1,Young,Age,Age,Young,Old,1,3,0,1,Desktop,1,1,GBR,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
222ZkfTJL7nPeeY6W,-1987245779_4345124104306714.0,4345124104306710,6,0,0,1,0,Less,Utilitarian,Utilitarian,More,Less,0,3,2,0,Desktop,0,0,USA,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
222b5Aun6BkvbFk4i,-1783462876_4141053342.0,4141053342,9,0,0,0,1,Rand,Random,Random,,,,2,1,1,Desktop,1,0,CAN,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
222b62mhuWgxByyWf,876206706_5806588850482173.0,5806588850482170,11,0,0,0,2,Fit,Fitness,Fitness,Fit,Fat,1,3,0,1,Desktop,0,0,TUR,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
222bGawNnQeW8P2tJ,2120013689_1734975606,1734975606,1,0,1,0,2,Young,Age,Age,Young,Old,1,1,0,0,,,,DEU,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
222bQ7WnHspyg3DWD,-2070932624_319833521533036.0,319833521533036,1,0,1,0,2,High,Social Status,Social Status,High,Low,1,1,0,1,Mobile,0,1,HUN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222bRAyDt5N388CB5,2083702393_1074656730152756.0,1074656730152760,3,0,0,1,0,Less,Utilitarian,Utilitarian,More,Less,0,1,4,0,Mobile,0,0,DEU,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222bW6iKRZCheMf9c,-517473625_2436768756.0,2436768756,2,0,0,1,0,Fat,Fitness,Fitness,Fit,Fat,0,5,0,1,,,,AUS,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
222bh6ceSDJvxhaak,329642844_496228042967179.0,496228042967179,4,0,1,0,0,Pets,Species,Species,Hoomans,Pets,0,2,0,0,Mobile,0,0,BRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
222cT7cNHuupkipSw,-251772964_8091154612910210.0,8091154612910210,13,0,1,0,0,Rand,Fitness,Random,,,,1,0,0,Desktop,0,1,SWE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
222ckLov2wm2iMvLP,1801557674_6474255020191042.0,6474255020191040,13,0,0,1,0,Pets,Species,Species,Hoomans,Pets,0,3,0,0,Desktop,1,1,DEU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
222cnkySH8XayXEEW,-1035923495_3966161464268198.0,3966161464268200,6,0,0,0,0,Old,Age,Age,Young,Old,0,4,0,0,Desktop,1,0,SVN,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222cx2cDfognknC4f,315120929_3037833672.0,3037833672,1,0,0,0,0,Pets,Species,Species,Hoomans,Pets,0,3,0,0,,,,ESP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
222czkHw7guztbtsn,-1619630329_136660836224773.0,136660836224773,13,0,0,0,1,Fat,Fitness,Fitness,Fit,Fat,0,1,0,1,Desktop,1,1,RUS,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222d3Gbx3RjfEBoGB,-648799534_670796162634275.0,670796162634275,12,0,0,1,0,Low,Social Status,Social Status,High,Low,0,3,0,1,Desktop,0,1,BRA,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
222dLZk9mHDCcaohv,-2091969527_8262638816177890.0,8262638816177890,7,0,0,0,1,Old,Age,Age,Young,Old,0,1,0,0,Mobile,0,0,NLD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222dMaG2vb5QB5mSA,1604846764_2299240115.0,2299240115,12,0,1,0,2,More,Utilitarian,Utilitarian,More,Less,1,5,4,1,,,,USA,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2,0,0
222dTAcKvnxBWoKHd,405610652_1866483508770298.0,1866483508770300,5,0,1,0,2,Less,Utilitarian,Utilitarian,More,Less,0,3,2,0,Desktop,1,1,TWN,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
222dZwp7jYt7FrkfQ,781757349_7305361930957958.0,7305361930957960,13,0,1,0,0,Male,Gender,Gender,Male,Female,1,1,0,0,Mobile,0,1,USA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222dr9spcigStaqwh,-118365247_3239179432.0,3239179432,2,0,0,1,0,Less,Utilitarian,Utilitarian,More,Less,0,2,3,1,,,,POL,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
222eXyoNew3yhozFZ,-2143395746_5897031988670582.0,5897031988670580,9,0,1,0,0,Female,Gender,Gender,Male,Female,0,3,0,1,Desktop,1,1,GBR,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
222equC8ZptNyb6Tg,-745963420_9590349094911780.0,9590349094911780,8,0,1,0,1,Less,Utilitarian,Utilitarian,More,Less,0,2,3,1,Desktop,0,0,ABW,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222fAoTHX5JKefgLJ,1230755694_1777229206,1777229206,2,0,0,1,0,Rand,Random,Random,,,,5,1,1,Desktop,1,1,FRA,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
222fB8YJGZ3iWx6EJ,711281267_4128144857.0,4128144857,13,0,1,0,0,Less,Utilitarian,Utilitarian,More,Less,0,1,4,0,Desktop,0,0,DEU,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222fFAwQ358ByGg3C,658915092_1923873258,1923873258,12,0,0,1,0,Fit,Fitness,Fitness,Fit,Fat,1,3,0,0,,,,FRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
222fXTmjrmjJx8k4r,-1557594743_796056206714226.0,796056206714226,9,0,0,1,0,Fat,Fitness,Fitness,Fit,Fat,0,4,0,0,Desktop,0,1,AUS,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
222fc9RoPgCL3uYD9,1536453133_3298024462.0,3298024462,13,0,0,0,0,Female,Gender,Gender,Male,Female,0,2,0,1,Mobile,0,0,FRA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
222feB2SwrK38C5be,546506750_9988624123932244.0,9988624123932250,6,0,1,0,0,Rand,Fitness,Random,,,,1,0,0,Desktop,0,1,ITA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
222fkCAzoe6MAnMsP,-624226515_2260272466.0,2260272466,13,0,0,0,0,Female,Gender,Gender,Male,Female,0,1,0,1,Desktop,0,0,NLD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
222fmrcSZpRW5m2wL,-1102357402_938186460,938186460,5,0,0,0,0,Female,Gender,Gender,Male,Female,0,1,0,1,Desktop,0,0,NZL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
222fz5E3MFQvBQGkA,826835529_191366202725697.0,191366202725697,13,0,0,0,2,Old,Age,Age,Young,Old,0,5,0,0,Desktop,0,1,FRA,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222g3q4kdyJHhrfbs,581184597_3484079826.0,3484079826,9,0,0,0,0,Young,Age,Age,Young,Old,1,4,0,1,Desktop,0,0,ITA,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
222g6fjY7f2F9rQzv,803846034_6105316564232371.0,6105316564232370,2,0,0,1,0,Fit,Fitness,Fitness,Fit,Fat,1,1,0,1,Desktop,1,0,USA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222gAqkWKFFuP5mLY,1107657372_2853917854.0,2853917854,12,0,0,1,0,Female,Gender,Gender,Male,Female,0,5,0,1,Desktop,1,0,TWN,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
222gT8nZEqcE952La,-1820771242_7167487371342578.0,7167487371342580,5,0,0,1,0,Fit,Fitness,Fitness,Fit,Fat,1,3,0,0,Desktop,1,0,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
222gvYFz5evhk9deb,-2127359060_2466019798.0,2466019798,4,0,0,1,0,Pets,Species,Species,Hoomans,Pets,0,2,0,0,Desktop,0,0,FRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
222hBb5dYsezwuYwe,-1466070995_7372677452290659.0,7372677452290660,10,0,0,0,1,Female,Gender,Gender,Male,Female,0,4,0,1,Mobile,0,0,ESP,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
222hBupvJ2JNeskYy,-1805894561_1571338513560995.0,1571338513561000,2,0,1,0,1,Low,Social Status,Social Status,High,Low,0,3,0,0,Desktop,0,1,BRA,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
222hFNvYepGPKxPcH,1504336865_3179502013.0,3179502013,6,0,1,0,2,Rand,Random,Random,,,,5,1,0,Desktop,1,1,USA,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0
222hZQPMxvqw3p5Ri,-576959902_7135627523356902.0,7135627523356900,12,0,0,0,1,Hoomans,Species,Species,Hoomans,Pets,1,3,0,1,Desktop,1,1,USA,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
222i6CM6HwCy3vqfF,-1158732194_9449247561736252.0,9449247561736250,1,0,0,0,0,Fat,Fitness,Fitness,Fit,Fat,0,5,0,0,Mobile,0,1,CHE,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
222iRjPbs6HEX7Xgq,1483148464_8360329253411141.0,8360329253411140,2,0,0,0,0,Fit,Fitness,Fitness,Fit,Fat,1,3,0,1,Mobile,0,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
222ijHPTAF9wyqrvH,-1208368523_5062990097921540.0,5062990097921540,9,0,1,0,0,More,Utilitarian,Utilitarian,More,Less,1,5,4,0,Desktop,0,0,IND,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,1
222irCDa883YG8cCC,735309205_1573610748,1573610748,1,0,0,1,0,Young,Age,Age,Young,Old,1,4,0,1,,,,CAN,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
222j4PDaKabTiNWMT,-2105126143_3764464428.0,3764464428,6,0,0,1,0,Fat,Fitness,Fitness,Fit,Fat,0,3,0,1,Desktop,0,1,FRA,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222jD8F8SjQxQCoxN,-1269155830_1016260670,1016260670,13,0,0,1,0,Rand,Random,Random,,,,2,3,1,Mobile,0,0,RUS,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222jDBJFT2mQia8Nj,-76338667_6451114551484027.0,6451114551484030,12,0,0,1,0,More,Utilitarian,Utilitarian,More,Less,1,5,1,0,Mobile,0,1,CAN,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
222jPXHJEWWjxHxgM,-326114801_9945560461119218.0,9945560461119220,7,0,1,0,2,Fat,Fitness,Fitness,Fit,Fat,0,3,0,0,Mobile,0,1,FRA,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
222jc8QEnpn7JY5xh,-1776519460_4307308900611943.0,4307308900611940,13,0,0,0,0,Fat,Fitness,Fitness,Fit,Fat,0,1,0,0,Mobile,0,0,TWN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222jdoBmJP2wSPqcf,563256744_8083725139693279.0,8083725139693280,1,0,1,0,1,Rand,Fitness,Random,,,,1,0,0,Desktop,0,1,BRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
222jfxLaDi8nWBeiH,-362034014_2267667760.0,2267667760,9,0,0,0,0,Fat,Fitness,Fitness,Fit,Fat,0,5,0,1,Desktop,0,1,HUN,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
222jhd8yEKXJc3EsZ,713958586_944956750,944956750,6,0,0,0,2,Young,Age,Age,Young,Old,1,1,0,1,Desktop,0,1,IDN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222k35quSP4E3WErX,-2028826305_115062343735815.0,115062343735815,2,0,0,1,0,High,Social Status,Social Status,High,Low,1,3,0,0,Desktop,0,1,VEN,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
222kKksjSZChMSPEF,-1174672271_4925868130563193.0,4925868130563190,7,0,1,0,2,Male,Gender,Gender,Male,Female,1,2,0,0,Desktop,1,0,DEU,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
222kTshxRxE5DiGui,-608974545_3220567598.0,3220567598,8,0,1,0,2,Male,Gender,Gender,Male,Female,1,4,0,0,,,,HUN,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0
222kYQ7AcWoLXYDn7,-663494115_975249045830903.0,975249045830903,9,0,0,0,2,Hoomans,Species,Species,Hoomans,Pets,1,5,0,1,Desktop,0,0,ESP,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
222m7kgxgfqxHKGk4,271685792_8691596159091954.0,8691596159091950,11,0,0,0,2,More,Utilitarian,Utilitarian,More,Less,1,5,2,1,Desktop,0,0,CAN,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
222miSeJj88gsScz4,-855949150_5685080408234384.0,5685080408234380,11,0,0,0,0,Hoomans,Species,Species,Hoomans,Pets,1,1,0,1,Desktop,0,0,USA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222mjn47a58up7gXS,483061548_9474871472190278.0,9474871472190280,6,0,1,0,2,Fat,Fitness,Fitness,Fit,Fat,0,3,0,0,Desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
222mxpLhSCCTHJFwZ,-1110496511_3554433542303741.0,3554433542303740,5,0,1,0,2,Old,Age,Age,Young,Old,0,3,0,0,Mobile,0,1,NLD,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222nXvJbgskDwC9AQ,-1332809300_8398486853060885.0,8398486853060890,3,0,0,0,0,Fit,Fitness,Fitness,Fit,Fat,1,3,0,0,Desktop,1,1,DEU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
222nbHYypp6po32go,-2053961522_2543545794705459.0,2543545794705460,2,0,1,0,1,Hoomans,Species,Species,Hoomans,Pets,1,2,0,0,Desktop,0,1,USA,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
222nc2xhAr7ontwmJ,1344209640_8314215630889135.0,8314215630889140,10,0,0,1,0,Male,Gender,Gender,Male,Female,1,2,0,1,Mobile,0,1,POL,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
222ngbDMq4q2LSk3o,-998382011_4293032124.0,4293032124,8,0,0,0,0,Fat,Fitness,Fitness,Fit,Fat,0,2,0,1,Desktop,1,1,FIN,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222nu28ShCWCfPxT4,-1461948457_1079805498886741.0,1079805498886740,1,0,1,0,2,Old,Age,Age,Young,Old,0,2,0,0,Desktop,0,1,NLD,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222nzARWvqax3bm8j,-1119127248_5918610202222447.0,5918610202222450,5,0,0,0,0,Less,Utilitarian,Utilitarian,More,Less,0,3,2,0,Desktop,1,0,AUS,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
222oBBzZjiS2XnwbW,442939257_7734776324559576.0,7734776324559580,7,0,1,0,0,High,Social Status,Social Status,High,Low,1,2,0,1,Desktop,1,0,FRA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222oQ57QNNL4CdoqM,-1895839071_226166648,226166648,6,0,0,0,0,Hoomans,Species,Species,Hoomans,Pets,1,2,0,1,Mobile,0,1,GBR,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
222ovLtP28zwtSf4h,1648389356_290533963,290533963,5,0,0,1,0,Hoomans,Species,Species,Hoomans,Pets,1,2,0,1,Mobile,0,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
222p5gYc5vtieBLS5,-412459320_2838537878334970.0,2838537878334970,9,0,0,0,0,Fit,Fitness,Fitness,Fit,Fat,1,5,0,1,Desktop,1,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
222pHkhxGjRkNgF38,-2140264997_3618318070.0,3618318070,2,0,0,1,0,Male,Gender,Gender,Male,Female,1,4,0,0,Desktop,0,1,USA,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
222pWaHeg7fH57AEE,-1658185227_2965066695.0,2965066695,8,0,1,0,2,Young,Age,Age,Young,Old,1,5,0,0,Desktop,0,1,FIN,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
222phkcXkKST8qBGB,-1043916668_2853917854.0,2853917854,4,0,1,0,0,More,Utilitarian,Utilitarian,More,Less,1,5,1,0,Desktop,0,0,TWN,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
222q66Fw449NYCrWh,540993158_662683872362392.0,662683872362392,9,0,0,1,0,Pets,Species,Species,Hoomans,Pets,0,5,0,0,Desktop,0,0,BRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
222qG9PQC2tcxDFZB,-1795657505_1945164194847168.0,1945164194847170,12,0,1,0,0,Pets,Species,Species,Hoomans,Pets,0,4,0,0,Desktop,1,0,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
222qG9uAPzC3W6biX,1670532830_3387908901251266.0,3387908901251270,9,0,0,0,0,Old,Age,Age,Young,Old,0,3,0,0,Mobile,0,0,RUS,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222qPvcEr3oDFrFWD,93006601_229237622,229237622,9,0,0,0,1,Rand,Random,Random,,,,2,0,1,Desktop,0,1,RUS,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
222qpJb6N2aRZj3fG,1625839281_587778947,587778947,10,0,0,1,0,Less,Utilitarian,Utilitarian,More,Less,0,3,2,0,Desktop,0,0,ITA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
222r242nYpDGekvpQ,2136140720_221834613,221834613,12,0,1,0,0,Fit,Fitness,Fitness,Fit,Fat,1,4,0,1,Desktop,1,1,CAN,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
222rKJRyAyvgGyc3d,178828645_568635587,568635587,10,0,0,0,2,Hoomans,Species,Species,Hoomans,Pets,1,2,0,0,Mobile,0,1,TUR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
222raDzbw8hbX8PTP,-1456033956_5912759086705659.0,5912759086705660,10,0,0,1,0,Rand,Random,Random,,,,1,4,0,Mobile,0,1,DEU,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
222rvi7yWYGDBhLSs,251183771_9203768648222568.0,9203768648222570,10,0,1,0,0,High,Social Status,Social Status,High,Low,1,3,0,1,Desktop,0,0,MEX,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
222sLBFWuj7Lu56em,-765959157_1911794662,1911794662,10,0,0,1,0,Pets,Species,Species,Hoomans,Pets,0,2,0,0,,,,RUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
222sNTAv4cjtaXHBq,1258754859_7412491087578943.0,7412491087578940,12,0,0,1,0,Fat,Fitness,Fitness,Fit,Fat,0,1,0,1,Desktop,1,0,SGP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222scw4Aqudks2YcL,-1851326737_2109613414,2109613414,1,0,1,0,0,Female,Gender,Gender,Male,Female,0,3,0,1,Desktop,1,1,USA,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
222spzyd5dNDPzy7p,1350681799_7919589696722148.0,7919589696722150,4,0,0,0,0,Less,Utilitarian,Utilitarian,More,Less,0,3,2,1,Mobile,0,0,JPN,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
222t9Qtkcc4EnQvcc,1829270983_2465676825.0,2465676825,3,0,1,0,0,More,Utilitarian,Utilitarian,More,Less,1,5,2,1,Desktop,0,0,CAN,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1
222tBpw9dhcQQQq6Z,1382149662_8968737997624583.0,8968737997624580,3,0,0,0,2,Old,Age,Age,Young,Old,0,1,0,0,Desktop,1,0,BRA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222tir945gaHTL2e7,996757769_712742894,712742894,8,0,0,0,2,Rand,Random,Random,,,,4,1,0,Mobile,0,1,CHL,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
222uJh5smcMWbjoj6,-615078457_2467587873.0,2467587873,8,0,1,0,2,Young,Age,Age,Young,Old,1,1,0,1,,,,FIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222uW6vTNwsJ2bBiw,696538313_2392503604.0,2392503604,9,0,0,1,0,Rand,Random,Random,,,,4,1,1,,,,USA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1
222vALxJ4SXrPhmTK,1662463271_221834613,221834613,10,0,0,0,2,Female,Gender,Gender,Male,Female,0,5,0,1,Desktop,0,1,USA,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0
222vEd7mLxamAFpcB,-1588820210_9463528950530382.0,9463528950530380,7,0,1,0,2,Rand,Random,Random,,,,3,0,0,Desktop,0,0,USA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
222vZegu7szcstoAR,261934769_3176070421.0,3176070421,5,0,1,0,0,Low,Social Status,Social Status,High,Low,0,2,0,0,,,,CHL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222voRENmWsmgY4QB,1369874789_5515208763771893.0,5515208763771890,8,0,0,1,0,Rand,Random,Random,,,,2,1,1,Mobile,0,1,BEL,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222vqroHi8GeQuSy6,-1316628064_7834182189039196.0,7834182189039200,8,0,0,0,2,Rand,Random,Random,,,,2,1,0,Desktop,0,0,USA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
222wBcHAXk6HekLYd,-662808727_9558009616420568.0,9558009616420570,3,0,1,0,0,Female,Gender,Gender,Male,Female,0,5,0,1,Mobile,0,0,CHL,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0
222wHk6FvLDFNZ4rE,-136514652_2947756000611963.0,2947756000611960,1,0,1,0,2,Less,Utilitarian,Utilitarian,More,Less,0,4,1,0,Desktop,0,1,USA,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
222wKPwnLMBz7kiYN,-475013290_3541593659.0,3541593659,10,0,0,1,0,Female,Gender,Gender,Male,Female,0,2,0,1,,,,GBR,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
222wmt9DgukzeSGsQ,-810140262_2326133805263097.0,2326133805263100,10,0,0,0,2,Fat,Fitness,Fitness,Fit,Fat,0,5,0,1,Desktop,1,0,USA,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
222woXZgofAYE6wZa,-1638403467_379936180,379936180,3,0,0,1,0,Young,Age,Age,Young,Old,1,2,0,1,Desktop,0,0,GRC,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222xGwtjoMrk6RoAC,-698321175_7333222621772759.0,7333222621772760,5,0,1,0,0,More,Utilitarian,Utilitarian,More,Less,1,5,4,1,Desktop,0,1,BEL,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0
222xTn8MirCZyaLfw,826518453_3680771619552487.0,3680771619552490,6,0,0,0,2,Fat,Fitness,Fitness,Fit,Fat,0,4,0,0,Desktop,1,0,FRA,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
